video_source,video_filename,video_stem,video_path,tracks_json_path,summary_json_path,updated_at_utc,n_tracks,num_tracks,mean_coverage,median_coverage,25_coverage,mean_fragments,median_fragments,mean_gap_len_mean,median_gap_len_mean,pct_tracks_with_fragments,mean_speed,mean_mean_speed,max_speed,mean_max_speed,mean_team_flip_rate,mean_team_flip_dynamic,entropy,color_var,color_diff,bbox_size,confidence,ball_coverage,ball_tracks,position_role_online_applied,special_seed_processed_frames,special_seed_frames_with_role_predictions,special_seed_position_role_frame_predictions,special_seed_position_role_player_predictions,special_seed_special_seed_assigned_frames,special_seed_special_seed_carry_frames,special_seed_special_seed_unassigned_frames,special_seed_stable_role_tracks_frozen,special_seed_special_ids
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (10).mp4,test (10).mp4,test (10),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (10).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_10_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_10_summary.json,2026-03-13T12:37:04.426084+00:00,25,22,0.5338787878787878,0.5720000000000001,0.45166666666666666,25.863636363636363,24.0,10.965109291816464,10.213557993730408,0.9545454545454546,2.834412599064102,2.6698165997801926,52.899840892824756,20.267178019382197,0.0,0.0,-1.4428232973175175e-12,77.83222413070912,3.858682991752737,0.30204329735768026,0.7214262615010302,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (17).mp4,test (17).mp4,test (17),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (17).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_17_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_17_summary.json,2026-03-13T12:38:22.512182+00:00,22,22,0.648,0.7293333333333334,0.577,25.09090909090909,25.0,8.677096120515053,7.153333333333333,1.0,3.2447979340722988,4.224526418510307,67.80894133595578,39.53460958041853,0.0,0.0,-1.4428232973175175e-12,240.41476556520757,4.997035336268519,0.673254582618868,0.7259398512435428,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (19).mp4,test (19).mp4,test (19),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (19).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_19_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_19_summary.json,2026-03-13T12:41:16.471510+00:00,23,22,0.39236363636363636,0.464,0.405,29.136363636363637,29.0,9.596619239178336,9.901020986954055,0.8181818181818182,4.0707035890391925,3.6904588494313333,1039.2326414696818,134.22296427048457,0.0,0.0,-1.4428232973175175e-12,96.44032462948107,3.839247364036162,0.27038298883263623,0.7789079691639057,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (21).mp4,test (21).mp4,test (21),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (21).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_21_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_21_summary.json,2026-03-13T12:44:14.349385+00:00,24,22,0.6725454545454546,0.684,0.6013333333333333,22.727272727272727,23.5,11.478800478436028,9.253846153846155,1.0,2.4676268893959152,2.453561644856225,27.400927229847053,16.05253727827011,0.0,0.0,-1.4428232973175175e-12,229.87239062019324,5.498494870249155,0.29434658901205163,0.7673099506288875,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (23).mp4,test (23).mp4,test (23),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (23).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_23_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_23_summary.json,2026-03-13T12:45:26.157494+00:00,24,22,0.645090909090909,0.6886666666666668,0.5363333333333333,26.181818181818183,24.5,11.21838596820675,8.542448979591835,1.0,2.451504327507195,2.4663198689227395,52.2592287323406,14.30168274822074,0.0,0.0,-1.4428232973175175e-12,169.6955370270222,4.304698518756073,0.2731006626608821,0.7678275978133758,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (24).mp4,test (24).mp4,test (24),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (24).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_24_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_24_summary.json,2026-03-13T12:48:57.209161+00:00,22,22,0.648,0.7293333333333334,0.577,25.09090909090909,25.0,8.677096120515053,7.153333333333333,1.0,3.2447979340722988,4.224526418510307,67.80894133595578,39.53460958041853,0.0,0.0,-1.4428232973175175e-12,240.41476556520757,4.997035336268519,0.673254582618868,0.7259398512435428,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (25).mp4,test (25).mp4,test (25),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (25).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_25_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_25_summary.json,2026-03-13T12:50:02.037040+00:00,25,22,0.31672727272727275,0.304,0.044333333333333336,22.59090909090909,24.0,9.319746814580169,7.873211446740858,0.7272727272727273,3.4735821054627007,2.7464114958512122,51.13642442439133,18.424590311501984,0.0,0.0,-1.4428232973175175e-12,177.51922051606982,5.302066179751013,0.2651676480239512,0.6944027800622685,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (28).mp4,test (28).mp4,test (28),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (28).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_28_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_28_summary.json,2026-03-13T12:51:50.751718+00:00,23,22,0.3926666666666666,0.4673333333333334,0.405,29.227272727272727,28.0,9.619816174946928,9.140151515151516,0.8181818181818182,4.102313445760036,3.6934296173352448,1039.2326414696818,132.66509033400453,0.0,0.0,-1.4428232973175175e-12,97.72647622762379,3.811725388786534,0.2714409788762578,0.7779860912958487,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (3).mp4,test (3).mp4,test (3),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (3).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_3_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_3_summary.json,2026-03-13T12:13:12.170968+00:00,25,22,0.4913939393939394,0.5646666666666667,0.448,11.954545454545455,12.5,29.851103841119322,23.8,0.9545454545454546,2.031109160673659,1.9252393248716897,350.8435342532617,53.97847947044143,0.0,0.0,-1.4428232973175175e-12,34.68419679052919,2.846229997263727,0.2819774068882595,0.8094363724230837,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (30).mp4,test (30).mp4,test (30),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (30).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_30_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_30_summary.json,2026-03-13T12:57:02.571804+00:00,25,22,0.5623030303030304,0.5373333333333333,0.32366666666666666,21.772727272727273,21.5,9.390247918105462,6.413461538461538,0.9545454545454546,2.362113586116508,2.329504793919458,42.12652712087524,14.021882502428474,0.0,0.0,-1.4428232973175175e-12,27.370093631513246,3.4141327054179977,0.3013458497885384,0.7517209725665747,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (31).mp4,test (31).mp4,test (31),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (31).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_31_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_31_summary.json,2026-03-13T12:55:47.991116+00:00,25,22,0.31672727272727275,0.304,0.044333333333333336,22.59090909090909,24.0,9.319746814580169,7.873211446740858,0.7272727272727273,3.4735821054627007,2.7464114958512122,51.13642442439133,18.424590311501984,0.0,0.0,-1.4428232973175175e-12,177.51922051606982,5.302066179751013,0.2651676480239512,0.6944027800622685,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (32).mp4,test (32).mp4,test (32),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (32).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_32_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_32_summary.json,2026-03-13T12:58:18.079783+00:00,25,21,0.41892063492063486,0.444,0.364,51.61904761904762,52.0,22.514314038515103,7.0588235294117645,0.9523809523809523,2.292489927692923,2.257146265320769,23.40014979962169,12.325357048255553,0.0,0.0,-1.4428232973175173e-12,66.9146722959191,3.6264045830223575,0.2791937579808964,0.7478787349433309,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (33).mp4,test (33).mp4,test (33),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (33).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_33_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_33_summary.json,2026-03-13T13:03:19.946658+00:00,25,22,0.5487272727272727,0.5746666666666667,0.49033333333333334,30.863636363636363,30.0,11.021452542295346,9.614285714285714,1.0,3.3107921745992446,3.2454727955240923,27.960619869707003,18.775464322884332,0.0,0.0,-1.4428232973175175e-12,149.7647959376152,3.9926250771369634,0.3135096111094853,0.7734266514593525,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (34).mp4,test (34).mp4,test (34),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (34).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_34_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_34_summary.json,2026-03-13T13:04:14.928140+00:00,23,22,0.33818181818181814,0.252,0.161,23.363636363636363,27.0,11.858065703748633,8.075184275184276,0.7727272727272727,2.9515319734753533,3.0070044096095185,48.68838373437492,15.773104293306837,0.0,0.0,-1.4428232973175175e-12,137.63795680272372,4.76645913904924,0.3201463561118585,0.7711883541132489,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (35).mp4,test (35).mp4,test (35),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (35).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_35_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_35_summary.json,2026-03-13T13:05:51.166486+00:00,25,22,0.5487272727272727,0.5746666666666667,0.49033333333333334,30.863636363636363,30.0,11.021452542295346,9.614285714285714,1.0,3.3107921745992446,3.2454727955240923,27.960619869707003,18.775464322884332,0.0,0.0,-1.4428232973175175e-12,149.7647959376152,3.9926250771369634,0.3135096111094853,0.7734266514593525,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (4).mp4,test (4).mp4,test (4),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (4).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_4_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_4_summary.json,2026-03-13T12:25:49.799973+00:00,25,22,0.570121212121212,0.6466666666666666,0.578,45.18181818181818,49.5,4.403046494185075,4.438690476190477,0.9545454545454546,2.6324227067608628,2.34234407257987,30.196413803760816,14.747351310644511,0.0,0.0,-1.4428232973175175e-12,24.737587296296862,3.136718644726321,0.2831878651295807,0.7929899382989561,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (5).mp4,test (5).mp4,test (5),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (5).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_5_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_5_summary.json,2026-03-13T12:25:01.758500+00:00,23,22,0.5658787878787878,0.6066666666666667,0.54,41.04545454545455,44.5,7.543330123306916,6.524364406779661,0.9545454545454546,2.803038922481238,2.667827937989168,22.604434821776696,13.679409640778012,0.0,0.0,-1.4428232973175175e-12,113.69871376041054,3.476814344473453,0.277062702680558,0.7802760617529141,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (6).mp4,test (6).mp4,test (6),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (6).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_6_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_6_summary.json,2026-03-13T12:24:50.954775+00:00,24,22,0.3601818181818181,0.41933333333333334,0.3526666666666667,50.40909090909091,59.0,27.945804517355008,6.388549057988745,0.9545454545454546,2.569839557199774,2.367209155518432,64.53987881153795,17.289623134231885,0.0,0.0,-1.4428232973175175e-12,87.22784336507424,4.994190074556051,0.26252790420772293,0.7690466010716371,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (7).mp4,test (7).mp4,test (7),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (7).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_7_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_7_summary.json,2026-03-13T12:30:48.070941+00:00,25,22,0.6659999999999999,0.6679999999999999,0.586,20.363636363636363,20.0,10.57830082335614,8.044969512195122,0.9545454545454546,1.8579349214926106,1.8416547571550048,22.24844550913483,10.8207077593335,0.0,0.0,-1.4428232973175175e-12,61.03193593278158,3.2309375938188367,0.225810308176433,0.7512130064117968,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (8).mp4,test (8).mp4,test (8),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (8).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_8_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_8_summary.json,2026-03-13T12:29:55.054274+00:00,23,22,0.3258787878787878,0.32199999999999995,0.16633333333333333,13.954545454545455,13.0,27.5491809071249,22.3122009569378,0.8636363636363636,0.8509797214125506,0.8158045796491088,30.170576606943385,9.213885732422865,0.0,0.0,-1.4428232973175175e-12,49.13615583971082,3.512653804848575,0.2079217287680026,0.624252834928393,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (9).mp4,test (9).mp4,test (9),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/test/test (9).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_9_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/test_9_summary.json,2026-03-13T12:34:53.519819+00:00,24,22,0.5722424242424242,0.5733333333333334,0.4923333333333333,33.68181818181818,34.5,9.55937789781522,8.904220779220779,1.0,2.8535272280493325,2.8425793107528086,52.42373984164629,18.232121519110848,0.0,0.0,-1.4428232973175175e-12,85.6953417755323,4.615821974727597,0.30217071754481867,0.7689359259442246,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (1).mp4,A1606b0e6_0 (1).mp4,A1606b0e6_0 (1),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (1).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_1_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_1_summary.json,2026-03-13T13:09:25.010648+00:00,25,22,0.45642424242424245,0.5073333333333334,0.41933333333333334,21.545454545454547,24.5,43.96323023514565,10.50189393939394,0.9090909090909091,1.1279402380889254,1.0013329696699744,348.23828438163844,72.32340117729889,0.0,0.0,-1.4428232973175175e-12,80.16263614123096,3.8040189066584476,0.2043127656637243,0.5854048836218897,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (10).mp4,A1606b0e6_0 (10).mp4,A1606b0e6_0 (10),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (10).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_10_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_10_summary.json,2026-03-13T13:30:48.497639+00:00,25,22,0.7434545454545455,0.7406666666666666,0.6266666666666667,10.136363636363637,9.5,18.921725433657254,14.833333333333332,1.0,3.5035764203191775,3.479050607511999,36.270869651230896,22.327322376623542,0.0,0.0,-1.4428232973175175e-12,34.88698357242,2.6195152169557945,0.4075171771833506,0.8246492990475922,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (11).mp4,A1606b0e6_0 (11).mp4,A1606b0e6_0 (11),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (11).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_11_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_11_summary.json,2026-03-13T13:32:25.579167+00:00,25,21,0.7967619047619048,0.8546666666666667,0.756,20.714285714285715,20.0,5.015436696090367,5.0,1.0,2.402156033776471,2.4073528673610793,58.810139444836786,18.833179511184678,0.0,0.0,-1.4428232973175173e-12,25.194622782440412,2.223500425641192,0.4463618066737459,0.7721584014565004,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (12).mp4,A1606b0e6_0 (12).mp4,A1606b0e6_0 (12),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (12).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_12_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_12_summary.json,2026-03-13T13:34:42.615969+00:00,23,22,0.7528219444107294,0.7890520694259012,0.7052736982643525,17.045454545454547,17.0,11.09315884749758,8.893939393939394,1.0,2.577685556106615,2.625365032344815,43.250799087154775,19.629231212922146,0.0,0.0,-1.4428232973175175e-12,38.4350202308648,3.241575767784167,0.4550699594422982,0.7736029674964169,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (13).mp4,A1606b0e6_0 (13).mp4,A1606b0e6_0 (13),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (13).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_13_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_13_summary.json,2026-03-13T13:38:22.274319+00:00,25,22,0.6474545454545455,0.608,0.56,21.681818181818183,23.5,13.445256655884236,12.291666666666668,1.0,2.6660650893196682,2.6155770875809177,64.65665074450864,18.7080215225921,0.0,0.0,-1.4428232973175175e-12,42.98530190098708,2.8579850095338704,0.424461601699554,0.8035512052563814,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (14).mp4,A1606b0e6_0 (14).mp4,A1606b0e6_0 (14),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (14).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_14_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_14_summary.json,2026-03-13T13:40:31.741042+00:00,23,22,0.8205486102682364,0.9018691588785046,0.7853805073431241,16.5,12.5,4.869010179745826,3.6899038461538463,0.9545454545454546,3.0633905256822898,3.065978992949569,44.90002162280601,21.864736639334225,0.0,0.0,-1.4428232973175175e-12,36.086444341572886,2.2328264651115988,0.3251716031020655,0.8220048433018317,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (15).mp4,A1606b0e6_0 (15).mp4,A1606b0e6_0 (15),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (15).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_15_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_15_summary.json,2026-03-13T13:40:46.570161+00:00,25,22,0.8563030303030302,0.956,0.759,5.454545454545454,5.5,11.017558830058832,4.888888888888889,0.8636363636363636,2.80481787932245,2.752618789709972,26.886739474500157,15.971244413904195,0.0,0.0,-1.4428232973175175e-12,29.02974731802311,2.456610909897069,0.2776259000997623,0.8152195897511493,,,,,,,,,,,,
/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (16).mp4,A1606b0e6_0 (16).mp4,A1606b0e6_0 (16),/home/cmantill/.cache/kagglehub/datasets/saberghaderi/-dfl-bundesliga-460-mp4-videos-in-30sec-csv/versions/1/DFL Bundesliga Data Shootout/train/A1606b0e6_0/A1606b0e6_0 (16).mp4,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_16_tracks.json,/home/cmantill/narrador-futbol/output/tracks_json/tracker/A1606b0e6_0_16_summary.json,2026-03-13T13:44:44.050780+00:00,25,22,0.8292268479184366,0.9679572763684914,0.6555407209612818,4.136363636363637,3.0,19.122262541380188,3.416666666666667,0.9545454545454546,3.236879672264605,3.2320494270319173,47.180291527311724,20.40650463690158,0.0,0.0,-1.4428232973175175e-12,39.16120085394641,2.422540199707578,0.23702850416633334,0.8251596673280925,,,,,,,,,,,,
