frame_index,detection_fetch_s,detection_inference_s,detections_to_sv_s,team_detection_s,team_kmeans_s,team_clustering_s,team_kmeans_fit_s,team_color_update_s,team_assign_s,team_crop_player_s,team_crop_shirt_s,team_objects_count,team_objects_valid_crop_count,team_reused_count,team_kmeans_computed_count,team_kmeans_skipped_count,field_projection_s,field_homography_estimation_s,field_pnl_total_s,field_pnl_streaming_total_s,field_pnl_preprocess_color_convert_s,field_pnl_preprocess_tensor_build_s,field_pnl_preprocess_resize_s,field_pnl_preprocess_to_device_s,field_pnl_model_kp_inference_s,field_pnl_model_line_inference_s,field_pnl_decode_keypoints_s,field_pnl_decode_lines_s,field_pnl_complete_keypoints_s,field_pnl_calibrator_init_s,field_pnl_calibrator_update_s,field_pnl_ground_voting_s,field_pnl_camera_voting_s,field_pnl_homography_select_s,field_pnl_centered_to_field_s,field_pnl_template_homography_s,field_pnl_projection_matrix_s,field_pnl_temporal_smoothing_s,field_pnl_previous_fallback_s,field_resize_s,field_project_points_s,field_ground_points_s,field_scale_points_s,field_class_filter_s,field_has_homography,field_pnl_visible_keypoints_count,field_pnl_visible_lines_count,field_pnl_used_ground_solution,field_pnl_used_camera_fallback,field_pnl_temporal_smoothed,field_pnl_previous_fallback_applied,metadata_pack_s,tracker_update_s,track_total_s,bytetrack_total_s,bytetrack_preprocess_s,bytetrack_update_tensors_s,bytetrack_output_match_s,bytetrack_tracks_output_count,id_assignment_s,ball_fallback_s,frame_total_s
0,0.5486166310000016,0.5486166310000016,0.0014374539999977287,0.563712253000002,0.5406792050000071,0.5406792050000071,0.30532055399999436,0.0008064579999960131,0.0006616960000016547,4.3059999999428555e-05,4.193500000226891e-05,31.0,26.0,0.0,26.0,5.0,8.702100594999997,8.683613652999998,8.66512973,8.683554342,0.002919540000000609,0.024820576999999844,0.010031628000000126,1.2277999999810163e-05,4.200272117000001,3.802520645999998,0.14835817799999873,0.05443121499999748,0.0003501090000028739,2.589700000044104e-05,0.0001316899999999066,0.1745379129999982,0.24659512899999925,2.69000000230335e-06,1.5258000001239225e-05,6.606999999547725e-06,2.2636999997160956e-05,0.0,0.0,0.01300495000000268,0.0006008069999978716,0.003074342000001451,3.307300000088276e-05,2.4346000000008416e-05,1.0,24.0,2.0,1.0,0.0,0.0,0.0,0.00019678399999989438,0.013307789999998931,0.01348026399999469,0.013040756999998848,5.246799999980567e-05,0.0034982249999977455,0.00948861299999848,21.0,2.0102999997106963e-05,0.00015237099999865222,9.830519144
1,0.41026278800000426,0.41026278800000426,0.0002255369999986101,0.04810271400000232,0.04558815200000055,0.04558815200000055,0.044325816999993606,8.487000002332934e-06,8.32650000077706e-05,6.7270000059238555e-06,5.53899999999885e-06,32.0,27.0,24.0,3.0,5.0,8.015629433,7.997352364000001,7.975665278000001,7.997319609999998,0.0005501859999981207,0.024148107999998558,0.006624027999997395,1.3608999999803473e-05,3.7684456630000014,3.577854374999994,0.13127300499999706,0.056268800000005115,0.0003125200000013706,1.9702000003007925e-05,8.881900000545784e-05,0.1522575029999942,0.2576409220000002,4.934000003231631e-06,3.2335000000216496e-05,1.2538999996536404e-05,4.251400000043759e-05,7.017799999431418e-05,0.0,0.01600929300000331,1.859699999329223e-05,4.777099999841994e-05,1.3463000001934233e-05,2.1380999996267747e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011943999999886046,0.02530432199999666,0.02548973199998983,0.025122404000001097,2.032100000093351e-05,0.014766094999998813,0.010334577000001843,21.0,1.560599999805845e-05,0.00016980399999511064,8.503250350999998
2,0.3789280669999968,0.3789280669999968,0.00018939200000289702,0.028426048000000037,0.026012545999996917,0.026012545999996917,0.025219690000007233,6.352999996295239e-06,5.4739000006520655e-05,5.2560000085577485e-06,3.518000006863531e-06,28.0,24.0,22.0,2.0,4.0,7.960416693999996,7.942310927999998,7.924893686999994,7.942279142000004,0.001748519999999587,0.022329376000001844,0.007186265999997943,1.2882000000047356e-05,3.6638972699999997,3.6684587329999943,0.13925312299999604,0.057117462999997315,0.0003337099999995985,2.0378000002096996e-05,8.634099999937916e-05,0.13222275700000097,0.2321025570000046,3.118000002189092e-06,1.4734000004068548e-05,5.875999995907932e-06,2.2163999993551897e-05,6.471999999746458e-05,0.0,0.01652716400000287,1.8206000000020595e-05,4.5555999996338414e-05,1.33550000001037e-05,1.1131000000830227e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00010522699999881979,0.016054641000003755,0.016206495000005816,0.015896542000000125,1.9461000000831064e-05,0.008832771999998101,0.007043160999998577,21.0,1.6549000001475633e-05,0.0001353050000005851,8.387414014
3,0.3926248050000041,0.3926248050000041,0.00015269800000083933,0.08239993800000178,0.07939024800000283,0.07939024800000283,0.0771939340000003,1.8381999993266618e-05,0.0001450690000055488,9.780000006287537e-06,9.730999991575118e-06,32.0,27.0,22.0,5.0,5.0,8.569743471000002,8.551619009,8.530970939999996,8.55158453,0.001833525000002112,0.018566066999994746,0.005836656999996137,1.2908999998728632e-05,3.993256852000002,3.9420958450000043,0.1393365869999954,0.06382838700000093,0.00036489000000017313,2.048399999665662e-05,8.930299999576619e-05,0.14232187700000054,0.2232795749999994,3.7479999974721068e-06,1.733000000569973e-05,6.5300000002821434e-06,2.369799999968336e-05,6.878000000654083e-05,0.0,0.016471418999998377,2.001400000040121e-05,4.8706999997705225e-05,1.3678999998489871e-05,1.2006000005726492e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00012207300000000032,0.019084286999998312,0.019232592000001603,0.01891628399999945,2.063800000229321e-05,0.010261694000000432,0.008632796000000553,21.0,1.5113000003452726e-05,0.00013319199999983766,9.066915581000003
4,0.4250102310000017,0.4250102310000017,0.00017681299999594557,0.0024271379999944998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,25.0,0.0,6.0,8.177247013999995,8.158734309999993,8.142530025999996,8.158703284000005,0.0019434780000011642,0.02352248100000054,0.007541979000002641,1.4587999999093881e-05,3.6571954449999993,3.852999178999994,0.12910770000000582,0.05784734399999536,0.0003497419999973772,2.342499999485881e-05,9.407299999963925e-05,0.14303215600000385,0.26873019100000306,3.284999991137738e-06,1.676499999803127e-05,7.005000000503969e-06,2.3929000008138246e-05,6.40750000115986e-05,0.0,0.01702745099999703,1.8183000008775707e-05,4.863899999918431e-05,1.4386000003696608e-05,1.2787000002845161e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011918799999932617,0.019229679999995142,0.019384520999992105,0.019056089000002885,2.086899999653724e-05,0.011146334000002867,0.007887746000008633,21.0,1.7472999999768035e-05,0.0001373679999971955,8.627671770000006
5,0.46329112899999814,0.46329112899999814,0.0001857339999986607,0.03749428199999727,0.03468624299998169,0.03468624299998169,0.03359643099999232,7.332000009796502e-06,7.726500000160286e-05,5.975999997076542e-06,5.21400001218808e-06,27.0,24.0,22.0,2.0,3.0,8.984355378999993,8.964111849999995,8.944678079,8.964079092000006,0.0021590509999924734,0.02150412700000004,0.007588972999997168,1.3890999994714548e-05,4.112875525999996,4.172426561999998,0.14913620099999036,0.06626749600000892,0.00041101000000765,2.6204999997503364e-05,9.262400000409343e-05,0.16336145900000076,0.24868136599999957,2.8089999943858857e-06,1.6383999991376186e-05,6.961000011074248e-06,2.4281999998265746e-05,5.984800000646828e-05,0.0,0.01880594099999655,1.7005999993102705e-05,5.008200000133911e-05,1.4360999998075386e-05,9.839000000511078e-06,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00013501499999790667,0.017887036999994166,0.019817781000000423,0.01770361699999512,2.3831999996559716e-05,0.010136041999999179,0.007542575000002216,21.0,0.0017937810000034915,0.0001369630000027655,9.508499458000003
6,0.4181459479999887,0.4181459479999887,0.00017681600000685194,0.0023245519999903763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,23.0,0.0,7.0,10.005597973000008,9.989541855999988,9.964459813000005,9.989499647999992,0.0019436250000097743,0.022862830000008216,0.007376163000003544,1.448100000800423e-05,4.587519692000001,4.655092425999996,0.15611537100001271,0.06054926400000227,0.00043051699999807624,8.860500000196225e-05,0.0001250019999901042,0.19075453999998615,0.28142927999999756,3.2490000023699395e-06,1.8193999991922283e-05,7.048999989933691e-06,2.500300000463085e-05,6.540600000448649e-05,0.0,0.014135515000006649,1.8527999998241285e-05,6.53419999991911e-05,1.5700000005836046e-05,1.3448000004245841e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00017696499999431126,0.02144454199999757,0.024274046999977372,0.02123056000000645,2.5276000002349974e-05,0.013674262999998632,0.007529703000002996,20.0,0.00264942599999074,0.00018007899998906396,10.45357066999999
7,0.406006344000005,0.406006344000005,0.00021173700000076678,0.002872713000002136,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,23.0,0.0,5.0,8.149417881999995,8.131374864999998,8.11437020999999,8.131339862000004,0.0018974259999993137,0.02090565800000377,0.006234206999991443,1.2316999999484324e-05,3.7174898359999986,3.752228610000003,0.1405502049999967,0.05957301200000131,0.000362400000000207,2.2920999995790226e-05,8.971799999812902e-05,0.15978527599999381,0.2550793449999986,3.2420000053434705e-06,1.785099999551676e-05,7.1300000001883745e-06,2.636199999983546e-05,7.711099999596627e-05,0.0,0.01662881199999333,2.1981000003279405e-05,5.227900000193131e-05,1.4571999997770035e-05,1.27830000025142e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001648080000080654,0.017962795999991954,0.020448032000004446,0.0177828580000039,2.21909999993386e-05,0.010539001999987363,0.0072204649999889625,20.0,0.0023465370000081975,0.00013869900000429425,8.581683091000002
8,0.4035643720000053,0.4035643720000053,0.0002268159999943009,0.030368795000001114,0.02714100300001121,0.02714100300001121,0.026469184000006862,4.058999991229939e-06,3.793899999493533e-05,4.423999996561179e-06,2.379999997970117e-06,29.0,24.0,23.0,1.0,5.0,8.081486284999997,8.062027002999997,8.045382092000011,8.06199298,0.001983922000007965,0.024069621000009533,0.010057023000001664,1.3925999994057747e-05,3.754317975999996,3.6599348440000057,0.1290656000000041,0.06056909900000562,0.00035003400000732654,2.1665000005555157e-05,8.7954999997919e-05,0.1550516679999987,0.2497262979999988,3.2730000043557084e-06,1.6464999987420015e-05,6.955999992896977e-06,2.4268999993637408e-05,7.300200000770474e-05,0.0,0.017661743000005004,2.0335000002091874e-05,5.387000000212083e-05,1.4171000003670997e-05,1.544999999225638e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001232469999905561,0.01898055600000248,0.02159503500000426,0.018748482999995986,2.271599998948659e-05,0.010533541000000923,0.008190869000003431,20.0,0.0024635460000013154,0.00015093300000046384,8.540711411000004
9,0.42151069299998767,0.42151069299998767,0.0001656359999913093,0.021281819999998675,0.018566437999993468,0.018566437999993468,0.018100337000007016,3.7910000116880838e-06,3.272399999332265e-05,3.524000007359973e-06,2.469999998311323e-06,32.0,26.0,25.0,1.0,6.0,8.214324835,8.195849421999995,8.179753431000009,8.195815939999989,0.0018780879999980016,0.019438735999997903,0.007634928000001651,1.3049000003206856e-05,3.7622835810000055,3.8027912499999985,0.1327717930000034,0.060615928999993685,0.00033732100000349874,2.071600000874696e-05,9.05010000025186e-05,0.14919918600000415,0.242550731999998,3.12299999905008e-06,1.5360999995550628e-05,6.350999996129758e-06,2.3609999999507636e-05,7.455200000094919e-05,0.0,0.01707132100000308,1.9300000005273432e-05,4.958699999235705e-05,1.433799999972507e-05,1.2468000008425406e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00012850000000241835,0.019391367000011428,0.02210150500000907,0.01919245199999864,2.0969999994235877e-05,0.010518398999991518,0.008651933000010104,21.0,0.002543963999997345,0.00016617400000029647,8.683200220999993
