frame_index,detection_fetch_s,detection_inference_s,detections_to_sv_s,team_detection_s,team_kmeans_s,team_clustering_s,team_kmeans_fit_s,team_color_update_s,team_assign_s,team_crop_player_s,team_crop_shirt_s,team_objects_count,team_objects_valid_crop_count,team_reused_count,team_kmeans_computed_count,team_kmeans_skipped_count,field_projection_s,field_homography_estimation_s,field_pnl_total_s,field_pnl_streaming_total_s,field_pnl_preprocess_color_convert_s,field_pnl_preprocess_tensor_build_s,field_pnl_preprocess_resize_s,field_pnl_preprocess_to_device_s,field_pnl_model_kp_inference_s,field_pnl_model_line_inference_s,field_pnl_decode_keypoints_s,field_pnl_decode_lines_s,field_pnl_complete_keypoints_s,field_pnl_calibrator_init_s,field_pnl_calibrator_update_s,field_pnl_ground_voting_s,field_pnl_camera_voting_s,field_pnl_homography_select_s,field_pnl_centered_to_field_s,field_pnl_template_homography_s,field_pnl_projection_matrix_s,field_pnl_temporal_smoothing_s,field_pnl_previous_fallback_s,field_resize_s,field_project_points_s,field_ground_points_s,field_scale_points_s,field_class_filter_s,field_has_homography,field_pnl_visible_keypoints_count,field_pnl_visible_lines_count,field_pnl_used_ground_solution,field_pnl_used_camera_fallback,field_pnl_temporal_smoothed,field_pnl_previous_fallback_applied,metadata_pack_s,tracker_update_s,track_total_s,bytetrack_total_s,bytetrack_preprocess_s,bytetrack_update_tensors_s,bytetrack_output_match_s,bytetrack_tracks_output_count,id_assignment_s,ball_fallback_s,frame_total_s
0,0.42360263599999826,0.42360263599999826,0.0002593650000015657,0.4960042179999995,0.4835530809999966,0.4835530809999966,0.27078564199999633,0.0003361849999912181,0.0004784500000027947,5.72299999994641e-05,3.888399999851799e-05,31.0,26.0,0.0,26.0,5.0,8.473243076,8.461940636000001,8.439145250000003,8.461899467999999,0.0014928269999998633,0.01804895499999759,0.0072198240000034275,1.2179999998807034e-05,3.8803413120000023,3.945312903999998,0.12847546400000098,0.056261958000000334,0.0003555719999965845,3.0244999997819377e-05,0.00013558800000268434,0.16632464300000294,0.23500686199999876,2.5400000005504353e-06,1.549499999953241e-05,6.787000000230137e-06,2.3540000000821237e-05,0.0,0.0,0.010091452999997585,4.9530000001851704e-05,8.850099999690997e-05,1.6872999999861804e-05,1.439800000113678e-05,1.0,24.0,2.0,1.0,0.0,0.0,0.0,0.0001279320000016071,0.011962487999998217,0.01211154599999631,0.011723002000000093,2.2455999999948517e-05,0.002486986000000968,0.009212521999998557,21.0,2.173899999746709e-05,0.00012731900000062524,9.405528578999999
1,0.4554982999999986,0.4554982999999986,0.00016956099999987373,0.41978507600000015,0.41311080999999916,0.41311080999999916,0.4014377500000066,8.616799999217051e-05,0.0008019849999918449,5.208099999265414e-05,5.466500000395058e-05,32.0,27.0,0.0,27.0,5.0,8.550326619000003,8.535401987000004,8.515208488000003,8.535369233,0.0015205740000006074,0.01940035499999837,0.0064463259999989475,1.6213999998626605e-05,4.347961432999998,3.5755151030000007,0.13039205400000498,0.05609984300000548,0.0004170429999987846,2.3812999998540363e-05,0.0001072449999952596,0.14138461199999597,0.2357815909999985,2.585000004273752e-06,1.4634999999429965e-05,6.212000002392415e-06,2.2692000001711676e-05,7.229100000216704e-05,0.0,0.0123342500000021,1.870900000255915e-05,4.926700000140727e-05,1.3637000002120203e-05,1.142400000020416e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00012275799999628134,0.02370333899999366,0.02385282299998437,0.023533990000004223,1.888100000257964e-05,0.01408611400000126,0.009427508999998224,21.0,1.5882999996108538e-05,0.00013360099999459862,9.45000937
2,0.3837784859999971,0.3837784859999971,0.0001732079999996472,0.3530595880000007,0.347990330999977,0.347990330999977,0.33805847499997554,6.594300000273279e-05,0.0006942579999886789,4.530100000721404e-05,4.817699998227454e-05,28.0,24.0,0.0,24.0,4.0,8.468008785999999,8.453630047000004,8.431482281999997,8.453597737000003,0.001547057999999879,0.023158064000000422,0.007893995999999959,1.2092000005736736e-05,3.8774914199999984,3.7253315970000003,0.18624458099999686,0.09496507800000131,0.00040245900000002166,2.43709999949715e-05,8.615699999836579e-05,0.13404183999999475,0.38015599799999933,2.9759999975453866e-06,1.5374999996708993e-05,6.349000003069705e-06,2.3879000004001227e-05,6.937100000214969e-05,0.0,0.012312809999997398,1.699799999954621e-05,4.956099999731123e-05,1.3776999999493e-05,1.0408000001405071e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001353279999989354,0.018283486000001403,0.018472473999999295,0.017957957999996665,2.4745000004600115e-05,0.010200462000000243,0.007731407000001411,21.0,2.4132000000065545e-05,0.00016485599999782607,9.223810111999995
3,0.4328333289999975,0.4328333289999975,0.00018365500000072643,0.3712916010000029,0.36587713600002303,0.36587713600002303,0.35518809000000573,7.133100001510684e-05,0.0007390230000154929,4.697300001055282e-05,5.278399999752992e-05,32.0,27.0,0.0,27.0,5.0,10.03270501,10.018803091999999,10.001742272999998,10.018582635000001,0.0015269379999978128,0.018156807000003994,0.005615480999999534,8.831999998903939e-06,4.070726520999997,5.236552656000001,0.15028521099999637,0.072369707,0.001422624999996458,0.00030579599999924767,0.0008373770000034142,0.17634679599999714,0.26696488500000015,3.7499999976375875e-06,0.00013544900000539428,4.004300000559624e-05,7.106999999706431e-05,8.077700000086452e-05,0.0,0.012023752000004606,5.2832000001501456e-05,7.26049999997258e-05,4.0234000003636083e-05,5.6225000001575154e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00032257899999876827,0.024316755000000967,0.025062036000001342,0.023723205999999664,2.8798999998969066e-05,0.011796707000002016,0.011896575000001519,21.0,0.00015836500000432352,0.0005869159999960516,10.862603575999998
4,0.4950708670000026,0.4950708670000026,0.00021728900000539397,0.3684295990000024,0.3625197829999962,0.3625197829999962,0.35065634899999765,8.68999999852349e-05,0.0007482379999927957,4.85149999889245e-05,6.79439999942133e-05,31.0,25.0,0.0,25.0,6.0,8.128783097000003,8.114382141999997,8.094345286999996,8.114346101000002,0.0015091819999994982,0.020142913000000817,0.008686730000000864,1.5668000003188354e-05,3.862247961999998,3.675103099999994,0.12094533500000182,0.05222728599999016,0.0003115909999991118,1.9328999997014762e-05,8.053599999868766e-05,0.1253407119999963,0.22751515400000244,2.249999994319296e-06,1.448100000800423e-05,6.00699999608878e-06,2.1717000009857657e-05,7.686200000023291e-05,0.0,0.012643721000003438,1.9355999995696038e-05,5.819899999437439e-05,1.3960999993400947e-05,1.2158000004092173e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011353200000030483,0.01644107600000666,0.016593704000001708,0.01626837499999567,1.9027000007554307e-05,0.009293728000002943,0.006954649000007862,21.0,1.601599998934944e-05,0.00013661200000569806,9.009460528000005
5,0.3960297889999964,0.3960297889999964,0.0001812179999944874,0.330408012999996,0.32487807799996915,0.32487807799996915,0.3153646909999708,6.583200000420675e-05,0.0006542330000058882,4.310699998200107e-05,4.699300004062934e-05,27.0,24.0,0.0,24.0,3.0,7.397137994999994,7.382290269000009,7.364407223000001,7.382249478000006,0.002007094999996184,0.01877932600000065,0.005876495999999065,9.8999999949001e-06,3.429457350000007,3.346828822000006,0.12622886900000196,0.05512420699999154,0.00033148400000015954,2.0957000003818393e-05,8.97440000073857e-05,0.1381295269999896,0.241406086000012,2.5969999910557817e-06,1.5611000009130294e-05,6.722999998487467e-06,2.4151999994614926e-05,7.985199999893666e-05,0.0,0.013144687999997018,2.162100000191458e-05,5.3343000004701935e-05,1.4090000007627168e-05,1.0352000003877038e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001238749999998845,0.01761193699999808,0.019803080000002637,0.017389538000003313,2.2318999995718514e-05,0.009978361999998242,0.0073878799999960165,21.0,0.002035012999996866,0.00015613000000769262,8.143949445000004
6,0.4050275560000074,0.4050275560000074,0.00019614699999692675,0.4062424469999968,0.4001727879999919,0.4001727879999919,0.3892055759999806,7.946700004879403e-05,0.0007360529999402843,4.387300000985306e-05,5.044299997791768e-05,30.0,23.0,0.0,23.0,7.0,7.528025049000007,7.509401009000001,7.487796351,7.509365226,0.0016297479999991538,0.01921414699999957,0.007733203000000799,1.5169000008086186e-05,3.4624740259999953,3.431233811999988,0.12852705800000308,0.056073677000000544,0.00033906900000602036,2.0655000000147083e-05,8.548499999960768e-05,0.1378970009999989,0.2424292099999974,3.12299999905008e-06,1.5132999990896678e-05,6.806000001802204e-06,2.3784000006799033e-05,7.386599999392729e-05,0.0,0.016898647000004985,2.0026000001394095e-05,8.373899999014611e-05,1.4556000010657044e-05,1.3152999997601e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011290099999428094,0.018636561999997525,0.02139144600000975,0.01843265499999802,2.092100000083974e-05,0.011480856000005701,0.0069295689999933074,20.0,0.0025846070000028476,0.00017027700000937784,8.361173446999999
7,0.4236190919999956,0.4236190919999956,0.00018877800000893785,0.33295460600000126,0.32750672899997824,0.32750672899997824,0.31788177600002143,7.405399999527162e-05,0.000676594000040609,4.3770000004883514e-05,4.610299995988498e-05,28.0,23.0,0.0,23.0,5.0,7.630519531999994,7.615663020999989,7.591477161,7.615630781999997,0.0016746419999975615,0.019029912000007698,0.007374147999996694,1.3227000010829215e-05,3.5717759959999995,3.428391751999996,0.12616242400000033,0.05591519600000083,0.00033157400000050075,2.2287000007281677e-05,8.553199999994376e-05,0.14094779600000606,0.2396217179999951,2.5389999933622676e-06,1.5082000004440488e-05,6.420999994816157e-06,2.3177999992185505e-05,6.784900000411653e-05,0.0,0.013051603000008072,1.7303000007018454e-05,7.354000000248107e-05,1.4226000004669004e-05,1.0437000000251828e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00010576599999012615,0.015989634999996838,0.018226110000000517,0.015803153999996766,1.7364000001407476e-05,0.009017759999991881,0.006767038999996089,20.0,0.002093493000003832,0.00014298199999984718,8.405790793999998
8,0.3939137600000038,0.3939137600000038,0.00019027899999457532,0.3515363690000015,0.3456967650000138,0.3456967650000138,0.33534281499998997,8.105499999544463e-05,0.0007187720000416675,4.580600001702351e-05,4.882100000713763e-05,29.0,24.0,0.0,24.0,5.0,7.526185115000004,7.510300553999997,7.484741194999998,7.510266059999992,0.0016248880000091503,0.019198978000005695,0.007088724999988472,1.2813000012101838e-05,3.4577483890000025,3.418614691000002,0.12837771699999223,0.058170137999994154,0.00033566299998710747,2.2955999995133425e-05,8.572400000161906e-05,0.15327183699999125,0.2400641189999959,2.5169999986474068e-06,1.5001000008396659e-05,6.145999989826123e-06,2.2903000001406326e-05,7.18809999966652e-05,0.0,0.014200952000010147,1.816099999984999e-05,5.02890000007028e-05,1.3815999992061734e-05,1.1567000001377892e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011238499999421947,0.016184327999994252,0.018391094999984148,0.016002835000008986,1.8552000000227054e-05,0.009501845000002618,0.006481237000002693,19.0,0.0020627529999899252,0.0001440139999999701,8.290505422999999
9,0.40265378800000917,0.40265378800000917,0.00015737200000387475,0.3808685919999988,0.37476859299995624,0.37476859299995624,0.36398652299990886,8.330800000067029e-05,0.0007477940000200078,4.613699996980358e-05,5.029399999045836e-05,32.0,26.0,0.0,26.0,6.0,9.243294836000004,9.223642189000003,9.208186076999993,9.223406507999997,0.001528387999996994,0.01765274000000261,0.007413012999990087,1.3863000006608672e-05,3.4487056879999898,5.119529240000006,0.14466834099999915,0.05932882300000131,0.0008515620000082436,0.00024688400000627553,0.0006515879999966501,0.15464870700000688,0.25240011699999343,2.7739999950426864e-06,0.00010498000000325192,2.508800000100564e-05,4.207300000302894e-05,8.807800000454336e-05,0.0,0.017420420999997077,5.3097000005664086e-05,7.912200000248504e-05,4.397500001118715e-05,2.118800000516785e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0002973980000007259,0.020591053000003967,0.02394966400001408,0.019940249999990556,3.6825999998768566e-05,0.01169652999999471,0.008205567000004521,20.0,0.002802770000002397,0.0005558410000077174,10.05141930900001
