frame_index,detection_fetch_s,detection_inference_s,detections_to_sv_s,team_detection_s,team_kmeans_s,team_clustering_s,team_kmeans_fit_s,team_color_update_s,team_assign_s,team_crop_player_s,team_crop_shirt_s,team_objects_count,team_objects_valid_crop_count,team_reused_count,team_kmeans_computed_count,team_kmeans_skipped_count,field_projection_s,field_homography_estimation_s,field_pnl_total_s,field_pnl_streaming_total_s,field_pnl_preprocess_color_convert_s,field_pnl_preprocess_tensor_build_s,field_pnl_preprocess_resize_s,field_pnl_preprocess_to_device_s,field_pnl_model_kp_inference_s,field_pnl_model_line_inference_s,field_pnl_decode_keypoints_s,field_pnl_decode_lines_s,field_pnl_complete_keypoints_s,field_pnl_calibrator_init_s,field_pnl_calibrator_update_s,field_pnl_ground_voting_s,field_pnl_camera_voting_s,field_pnl_homography_select_s,field_pnl_centered_to_field_s,field_pnl_template_homography_s,field_pnl_projection_matrix_s,field_pnl_temporal_smoothing_s,field_pnl_previous_fallback_s,field_resize_s,field_project_points_s,field_ground_points_s,field_scale_points_s,field_class_filter_s,field_has_homography,field_pnl_visible_keypoints_count,field_pnl_visible_lines_count,field_pnl_used_ground_solution,field_pnl_used_camera_fallback,field_pnl_temporal_smoothed,field_pnl_previous_fallback_applied,metadata_pack_s,tracker_update_s,track_total_s,bytetrack_total_s,bytetrack_preprocess_s,bytetrack_update_tensors_s,bytetrack_output_match_s,bytetrack_tracks_output_count,id_assignment_s,ball_fallback_s,frame_total_s
0,0.4630570909999996,0.4630570909999996,0.0008277239999969765,0.5036442090000008,0.4892507450000032,0.4892507450000032,0.2779439380000035,0.00029201100000264546,0.00048029800001003764,5.638900001159186e-05,3.8070000002221605e-05,31.0,26.0,0.0,26.0,5.0,8.904895013,8.893640154,8.875188245,8.893600875,0.0015289020000004427,0.018769999999999953,0.010013175999997515,1.4091000000604481e-05,4.3261357090000025,3.906216651000001,0.14020418400000167,0.06559162799999996,0.0004017629999992778,4.59249999984479e-05,0.00011930899999867961,0.15954923399999998,0.24645056600000004,3.4870000007458657e-06,1.7818999999974494e-05,7.032999999267986e-06,4.080699999775561e-05,0.0,0.0,0.009872817000001533,4.1374999998566864e-05,0.00010501299999887692,1.688900000118565e-05,1.506899999981215e-05,1.0,24.0,2.0,1.0,0.0,0.0,0.0,0.00013256700000141564,0.012374056000002298,0.012547305000005338,0.01202719800000196,3.205199999811725e-05,0.0031404339999987485,0.008853122999997964,21.0,1.9671000000442973e-05,0.00015357800000259658,9.885292071999999
1,0.39936435399999937,0.39936435399999937,0.00017865699999930484,0.0544198619999996,0.05150906200000094,0.05150906200000094,0.04988406300000037,9.706000003717463e-06,9.806599999961918e-05,7.457999998905507e-06,7.726999996293671e-06,32.0,27.0,24.0,3.0,5.0,10.360060047000001,10.337812477999996,10.311801167000002,10.337760609000004,0.0005709290000019962,0.023632845000001623,0.0069869079999982375,1.413399999705689e-05,4.96867383,4.635978659999999,0.16463699800000597,0.05801662800000429,0.0003199929999979645,2.3098999996307157e-05,8.7665000002346e-05,0.14638859700000495,0.30631911799999756,3.2559999993964084e-06,1.6227000003254943e-05,6.305999995959155e-06,2.372200000166913e-05,0.00010991199999921264,0.0,0.01896671099999736,2.7572000000475327e-05,7.709799999844336e-05,1.8140999998195184e-05,1.9376999993880872e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00015651600000410326,0.028872952000000396,0.029029254999997534,0.02869820600000139,2.5800000003073364e-05,0.018068778999996482,0.010602293000005147,21.0,2.0239999997784253e-05,0.00013606299999935345,10.846460372000003
2,0.5446615609999981,0.5446615609999981,0.0001882509999973081,0.03508110300000311,0.032477174999996805,0.032477174999996805,0.031460790000004124,7.455000009315427e-06,7.046700000046258e-05,5.811000001187949e-06,4.820000000904656e-06,28.0,24.0,22.0,2.0,4.0,9.472822543,9.453928824999998,9.433546113999995,9.453882821,0.0006683269999996355,0.03129480100000137,0.029460187000005078,1.884000000274e-05,4.661185967999998,4.106517958999994,0.1548779569999965,0.060993766000002836,0.0003593920000000139,2.2385000001179378e-05,8.750199999951747e-05,0.14191738299999912,0.24600373700000233,3.3159999972554033e-06,1.436200000171084e-05,5.915999999217547e-06,2.274999999940519e-05,0.00012569300000109251,0.0,0.016984454000002813,2.258700000368208e-05,8.464800000496098e-05,2.8962999998327632e-05,1.5722000000550906e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011665099999902395,0.023704033999997876,0.023847782999993683,0.02354113900000243,2.2072999996680664e-05,0.012071710999997265,0.011446169000002726,21.0,1.591699999892171e-05,0.00012783199999688577,10.079943317999998
3,0.5510497330000064,0.5510497330000064,0.0001723319999982209,0.10571638799999761,0.10230665099998504,0.10230665099998504,0.09965560399999163,1.6485999999815704e-05,0.00017629800001373042,1.195000000109303e-05,1.0968999994531714e-05,32.0,27.0,22.0,5.0,5.0,9.366103156999998,9.345749722,9.328779269999998,9.34571828,0.00201079300000373,0.021533173000001682,0.012833082000000218,1.3621000000796357e-05,4.071837304999995,4.662759180999998,0.1337122530000059,0.05442624500000193,0.00033112499999532474,2.1724999996308725e-05,9.073999999742455e-05,0.13514585600000117,0.2339356869999989,3.4349999964433664e-06,1.450999999974556e-05,6.2900000017407365e-06,2.1690000004070953e-05,6.418000000252277e-05,0.0,0.018568018999999936,1.7665000001443332e-05,4.683900000657104e-05,1.289200000087476e-05,1.1734000004537393e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001181179999960591,0.02255781099999865,0.022699518999992563,0.02239707399999702,1.7878000001303462e-05,0.012093425999999852,0.01028469199999904,21.0,1.4926999995168444e-05,0.00012678099999874348,10.048527779000004
4,0.4014062580000015,0.4014062580000015,0.0002280480000038665,0.0022446159999987003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,25.0,25.0,0.0,6.0,8.700535492999997,8.683276883999994,8.664925946999993,8.683242076000006,0.0017942879999992556,0.021952751000000603,0.007154192999998088,1.370300000047564e-05,3.919490844000002,4.1430048989999975,0.13164114200000654,0.05865702500000225,0.0003271469999930332,1.9382000004952715e-05,8.490099999391987e-05,0.14181825600000764,0.23884226900000272,2.796999993393001e-06,1.5378000000509928e-05,6.257000009668445e-06,2.324100000805629e-05,7.88129999875764e-05,0.0,0.015645505999998477,1.909899999930076e-05,5.2788999994390906e-05,1.4198000002352273e-05,1.272600000845614e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001450799999958008,0.019431505000000016,0.019586169999996628,0.019264298999999596,2.2916000006034665e-05,0.011051781000006144,0.008188447000009091,21.0,1.636000000360127e-05,0.00013830499999301082,9.127075712
5,0.5015474599999976,0.5015474599999976,0.00017072699999687302,0.032354248000004304,0.029516802000003395,0.029516802000003395,0.02858962700001655,7.3420000035184785e-06,6.634000000360629e-05,5.850999997392137e-06,4.352000004814727e-06,27.0,24.0,22.0,2.0,3.0,8.710064833999994,8.692281062000006,8.676188410999998,8.69224693400001,0.0019261710000080257,0.0279323169999941,0.011741533999995113,1.384299999074301e-05,3.9712342610000064,4.0362862229999905,0.15118726199999344,0.06529159699999809,0.00039708799999971234,2.410099999394788e-05,0.00010111800000345283,0.15709535599999924,0.2528293570000102,3.120999991779172e-06,1.4870000001110384e-05,6.3810000057173966e-06,2.2790999992139405e-05,7.317799999384533e-05,0.0,0.014915058999989128,1.799800000412688e-05,5.5167000013511824e-05,1.408899998978086e-05,1.0154999998235326e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00012368100000514914,0.019599240000005125,0.020623303999997233,0.01942028399999174,2.1208000006822658e-05,0.0114075050000082,0.007990285000005315,21.0,0.0008936309999967307,0.00013043299999537794,9.267698456999995
6,0.4040129729999933,0.4040129729999933,0.0001621779999965156,0.0023761780000057797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,23.0,23.0,0.0,7.0,8.102472165999998,8.08382979000001,8.066484455999998,8.08379475400001,0.0019167789999983142,0.021650785000005612,0.009130788999996753,1.4935999999465821e-05,3.8805404800000076,3.5817918369999973,0.12840595999999493,0.05566647300000227,0.00033345999999312426,2.06600000041135e-05,8.396100000140905e-05,0.14711097400000028,0.2396507990000032,4.375999992589641e-06,2.839100000073813e-05,1.1838999995461563e-05,4.024100000776798e-05,7.3428000007425e-05,0.0,0.017208944000003612,1.8279999991932527e-05,5.24169999920332e-05,1.4202000002683235e-05,1.3440999993008518e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.0001726189999970984,0.019529159999990497,0.022120587999992836,0.01934976599999061,2.3507999998173545e-05,0.011551272999994922,0.007773526999997671,20.0,0.0024117300000057185,0.00017969799999661973,8.534198836000002
7,0.4164628019999981,0.4164628019999981,0.00016587499999332067,0.002365727000011475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,23.0,23.0,0.0,5.0,8.085066819000005,8.066876106999999,8.047996354999995,8.066841306,0.0017194110000104956,0.01978539899999987,0.010606987000002732,1.579399999229736e-05,3.849536540999992,3.5880733700000036,0.12951740200000472,0.057323032999988754,0.0003943680000020322,2.3194999997144805e-05,8.862599999304166e-05,0.14429627300000902,0.2464482179999976,3.2729999901448537e-06,1.7458000002079643e-05,6.6730000014558755e-06,2.388999999425323e-05,8.10230000070078e-05,0.0,0.016772981000002574,2.368100000182949e-05,5.107799999848339e-05,1.4401000001385e-05,1.5201000010733878e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00011791200000743629,0.01739247300000102,0.019799468000002207,0.017219599000000585,2.13649999949439e-05,0.010111856000008856,0.007085212000006891,20.0,0.002271964000001958,0.00013503099999923052,8.526736379999988
8,0.402188840000008,0.402188840000008,0.00019632999999430467,0.02339754900000912,0.020886416999999824,0.020886416999999824,0.02034494800000175,3.836999994177859e-06,3.359500000499338e-05,2.9809999944063748e-06,2.02900000090267e-06,29.0,24.0,23.0,1.0,5.0,8.090234891000009,8.071336729999999,8.054783376000003,8.071301434999995,0.0019169969999950354,0.0229822830000046,0.010494182999991608,1.437299999906827e-05,3.831767253999999,3.612645323999999,0.13070680799999934,0.05697352500000363,0.0003223719999994046,2.1346000011135402e-05,8.47190000001774e-05,0.14477617500000406,0.2419487580000066,2.6410000089072128e-06,1.5405999988615804e-05,6.333000001745859e-06,2.2972000010668125e-05,7.175499999334534e-05,0.0,0.017167809000000034,1.7816999999809013e-05,5.0533999996105194e-05,1.3975000001664739e-05,1.214399999582838e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00012046999999881791,0.019737044000009973,0.022125114000004942,0.019544683000006557,1.917000000162261e-05,0.01120571500000267,0.008318345999995813,20.0,0.00225090200000011,0.0001371679999948583,8.541111273000013
9,0.40558451799999773,0.40558451799999773,0.00020424100000582257,0.019764846000001057,0.017190415000001735,0.017190415000001735,0.016721074000003,3.5349999905065488e-06,3.302300000029845e-05,3.073000002018489e-06,2.206999994314174e-06,32.0,26.0,25.0,1.0,6.0,8.045652966999995,8.027206123000013,8.011021471999996,8.027170308999999,0.0018984449999948083,0.019010644999994497,0.01103955199999973,1.2855999997896106e-05,3.7232825950000006,3.662413330999996,0.13428933000000143,0.05925441299999079,0.00033363100000372015,1.9924000000060005e-05,8.483599999919988e-05,0.14947659000000613,0.24976752099999544,3.148000004671303e-06,1.953599999637845e-05,7.456999995270053e-06,2.7996000000030108e-05,6.707299999675342e-05,0.0,0.016955447000000845,1.8101999998521023e-05,5.108899999584082e-05,1.3315999993324112e-05,1.2612000006129165e-05,1.0,24.0,1.0,1.0,0.0,1.0,0.0,0.00013090199999510332,0.019658139000000574,0.022188576999994325,0.0194370220000053,2.1689000007540926e-05,0.011154488000002516,0.00825975000000767,21.0,0.002388178999993329,0.00014225900000042202,8.496612916000004
